# g dg/dPsi( Psi ) = 1.764001567062634e-01 * Psi^2, for the freegs4e limited tokamak.
#
# THE ABSCISSA IS Psi AND SO IS THE DERIVATIVE, WHICH IS THE HALF THAT COSTS
# A FACTOR OF THE SPAN.  meq::NormalisedMHDSource::f evaluates
#     F = scale * ( mu0 r^2 pprime( Psi ) + ggprime( Psi ) ) / span
# so what a table holds is d/dPsi, not d/dpsi.  freegs4e's saved arrays are
# d/dpsi -- its own docstring says otherwise and is wrong, which is the trap
# tools/freegs4e-benchmark/README.md records -- so converting them means
# MULTIPLYING by the span, here 6.701312e-02 = psi_ax - psi_bnd of the reference.
#
# Getting it wrong is INVISIBLE while [source] PlasmaCurrent is set: the
# profile scale is an unknown, both profiles carry the same wrong factor, and
# the border simply absorbs it -- measured, scale came back as 6.713e-02
# against a span of 6.689e-02 and the equilibrium was right anyway.  With the
# amplitude FIXED there is nothing to absorb it and the run is a plasma 15
# times too weak.
#
# freegs4e's psi_n runs the other way, psi_n = 1 - Psi, so its shape
# ( 1 - psi_n^1 )^2 is Psi^2 here.  j = 2, which meets FB-4's precondition.
#
#   Psi            f( Psi )   [T^2 m^2]        f'( Psi )
  -0.300000   +1.587601410356370e-02   -1.058400940237580e-01
  -0.275000   +1.334026185091117e-02   -9.702008618844485e-02
  -0.250000   +1.102500979414146e-02   -8.820007835313169e-02
  -0.225000   +8.930257933254583e-03   -7.938007051781852e-02
  -0.200000   +7.056006268250535e-03   -7.056006268250535e-02
  -0.175000   +5.402254799129315e-03   -6.174005484719218e-02
  -0.150000   +3.969003525890924e-03   -5.292004701187900e-02
  -0.125000   +2.756252448535364e-03   -4.410003917656584e-02
  -0.100000   +1.764001567062633e-03   -3.528003134125267e-02
  -0.075000   +9.922508814727310e-04   -2.646002350593950e-02
  -0.050000   +4.410003917656583e-04   -1.764001567062633e-02
  -0.025000   +1.102500979414143e-04   -8.820007835313157e-03
  +0.000000   +5.435749503923096e-34   +1.958435155227793e-17
  +0.025000   +1.102500979414148e-04   +8.820007835313178e-03
  +0.050000   +4.410003917656593e-04   +1.764001567062636e-02
  +0.075000   +9.922508814727319e-04   +2.646002350593951e-02
  +0.100000   +1.764001567062635e-03   +3.528003134125269e-02
  +0.125000   +2.756252448535368e-03   +4.410003917656587e-02
  +0.150000   +3.969003525890928e-03   +5.292004701187902e-02
  +0.175000   +5.402254799129319e-03   +6.174005484719220e-02
  +0.200000   +7.056006268250536e-03   +7.056006268250535e-02
  +0.225000   +8.930257933254587e-03   +7.938007051781854e-02
  +0.250000   +1.102500979414146e-02   +8.820007835313171e-02
  +0.275000   +1.334026185091118e-02   +9.702008618844489e-02
  +0.300000   +1.587601410356371e-02   +1.058400940237581e-01
  +0.325000   +1.863226655209907e-02   +1.146601018590712e-01
  +0.350000   +2.160901919651727e-02   +1.234801096943844e-01
  +0.375000   +2.480627203681830e-02   +1.323001175296976e-01
  +0.400000   +2.822402507300215e-02   +1.411201253650107e-01
  +0.425000   +3.186227830506884e-02   +1.499401332003239e-01
  +0.450000   +3.572103173301833e-02   +1.587601410356370e-01
  +0.475000   +3.980028535685068e-02   +1.675801488709502e-01
  +0.500000   +4.410003917656585e-02   +1.764001567062634e-01
  +0.525000   +4.862029319216387e-02   +1.852201645415766e-01
  +0.550000   +5.336104740364468e-02   +1.940401723768897e-01
  +0.575000   +5.832230181100832e-02   +2.028601802122029e-01
  +0.600000   +6.350405641425484e-02   +2.116801880475161e-01
  +0.625000   +6.890631121338414e-02   +2.205001958828292e-01
  +0.650000   +7.452906620839631e-02   +2.293202037181424e-01
  +0.675000   +8.037232139929126e-02   +2.381402115534556e-01
  +0.700000   +8.643607678606904e-02   +2.469602193887687e-01
  +0.725000   +9.272033236872972e-02   +2.557802272240819e-01
  +0.750000   +9.922508814727315e-02   +2.646002350593951e-01
  +0.775000   +1.059503441216994e-01   +2.734202428947082e-01
  +0.800000   +1.128961002920086e-01   +2.822402507300214e-01
  +0.825000   +1.200623566582005e-01   +2.910602585653346e-01
  +0.850000   +1.274491132202753e-01   +2.998802664006478e-01
  +0.875000   +1.350563699782329e-01   +3.087002742359609e-01
  +0.900000   +1.428841269320734e-01   +3.175202820712741e-01
  +0.925000   +1.509323840817966e-01   +3.263402899065873e-01
  +0.950000   +1.592011414274027e-01   +3.351602977419004e-01
  +0.975000   +1.676903989688917e-01   +3.439803055772137e-01
  +1.000000   +1.764001567062634e-01   +3.528003134125268e-01
  +1.025000   +1.853304146395180e-01   +3.616203212478400e-01
  +1.050000   +1.944811727686554e-01   +3.704403290831531e-01
  +1.075000   +2.038524310936756e-01   +3.792603369184663e-01
  +1.100000   +2.134441896145787e-01   +3.880803447537794e-01
  +1.125000   +2.232564483313646e-01   +3.969003525890926e-01
  +1.150000   +2.332892072440334e-01   +4.057203604244058e-01
  +1.175000   +2.435424663525849e-01   +4.145403682597190e-01
  +1.200000   +2.540162256570193e-01   +4.233603760950321e-01
  +1.225000   +2.647104851573365e-01   +4.321803839303453e-01
  +1.250000   +2.756252448535366e-01   +4.410003917656585e-01
  +1.275000   +2.867605047456195e-01   +4.498203996009717e-01
  +1.300000   +2.981162648335852e-01   +4.586404074362848e-01

