# g dg/dPsi [T^2 m^2 per unit normalised flux]
#
# Converted from H_limited_circular_shaped.npz, a 257 x 257
# freegs4e free-boundary solve.
# freegs4e tabulates against NORMALISED flux; this is against psi.
# psi_axis = 9.337738633e-02, psi_surface = 2.983305030e-02,
# the psi_n = 0.95 surface, chosen to avoid the X-point corner
# and the fractional power at the plasma edge.
# freegs4e's pprime/ffprime are ALREADY d/dpsi -- its docstring
# says d/dpsi_n and is wrong -- so the value column is unchanged
# and only the derivative column carries a chain-rule factor.
#
# Three columns: Psi, value, d(value)/dPsi.
# Psi = psi/psi_ax is MEQ's NORMALISED flux: ONE on the magnetic
# axis and ZERO on Gamma, which is the opposite sense to
# freegs4e's psi_n and to EQDSK's. The value column is therefore
# d/dPsi and not d/dpsi; meq::NormalisedMHDSource divides by
# psi_ax itself, so do not pre-divide the table.
#
 1.031991744066e-03   4.135595998325e-04   1.541304816299e-02
 5.159958720330e-03   4.796312518768e-04   1.659866725245e-02
 9.287925696594e-03   5.505971003688e-04   1.778428634191e-02
 1.341589267286e-02   6.264571453085e-04   1.896990543137e-02
 1.754385964912e-02   7.072113866959e-04   2.015552452083e-02
 2.167182662539e-02   7.928598245310e-04   2.134114361029e-02
 2.579979360165e-02   8.834024588139e-04   2.252676269975e-02
 2.992776057792e-02   9.788392895445e-04   2.371238178921e-02
 3.405572755418e-02   1.079170316723e-03   2.489800087868e-02
 3.818369453044e-02   1.184395540349e-03   2.608361996814e-02
 4.231166150671e-02   1.294514960423e-03   2.726923905760e-02
 4.643962848297e-02   1.409528576944e-03   2.845485814706e-02
 5.056759545924e-02   1.529436389913e-03   2.964047723652e-02
 5.469556243550e-02   1.654238399330e-03   3.082609632598e-02
 5.882352941176e-02   1.783934605195e-03   3.201171541544e-02
 6.295149638803e-02   1.918525007507e-03   3.319733450490e-02
 6.707946336429e-02   2.058009606267e-03   3.438295359436e-02
 7.120743034056e-02   2.202388401475e-03   3.556857268382e-02
 7.533539731682e-02   2.351661393131e-03   3.675419177328e-02
 7.946336429309e-02   2.505828581234e-03   3.793981086274e-02
 8.359133126935e-02   2.664889965785e-03   3.912542995220e-02
 8.771929824561e-02   2.828845546784e-03   4.031104904167e-02
 9.184726522188e-02   2.997695324230e-03   4.149666813113e-02
 9.597523219814e-02   3.171439298124e-03   4.268228722059e-02
 1.001031991744e-01   3.350077468466e-03   4.386790631005e-02
 1.042311661507e-01   3.533609835256e-03   4.505352539951e-02
