# dp/dPsi [Pa per unit normalised flux]
#
# Converted from A_testtokamak_classic_shaped.npz, a 257 x 257
# freegs4e free-boundary solve.
# psi_axis = 8.271712597e-02, psi_surface = 3.492866338e-02,
# the psi_n = 0.95 surface, chosen to avoid the X-point corner
# and the fractional power at the plasma edge.
# BOTH abscissae are normalised flux and they run OPPOSITE WAYS:
# freegs4e's psi_n is 0 on the axis and 1 on the separatrix, and
# MEQ's Psi is 1 on the axis and 0 on Gamma, so
# Psi = 1 - psi_n/0.95.
# freegs4e's pprime/ffprime are d/dpsi -- its docstring says
# d/dpsi_n and is wrong -- so the value column carries ONE factor
# of dpsi/dPsi = psi_ax and nothing else. Do not pre-divide by
# psi_ax: meq::NormalisedMHDSource does that itself.
#
# Three columns: Psi, value, d(value)/dPsi, ascending in Psi and
# reaching 0 and 1 EXACTLY -- so meq::SplineProfile interpolates
# everywhere the solve can reach and its clamp never fires.
#
 0.000000000000e+00   9.034984193498e+01   3.391218389094e+03
 1.031991744066e-03   9.388254798137e+01   3.455148450751e+03
 5.159958720330e-03   1.086715017770e+02   3.709820014454e+03
 9.287925696594e-03   1.245082682346e+02   3.962813685472e+03
 1.341589267286e-02   1.413859210686e+02   4.214129463804e+03
 1.754385964912e-02   1.592975339933e+02   4.463767349451e+03
 2.167182662539e-02   1.782361807232e+02   4.711727342413e+03
 2.579979360165e-02   1.981949349727e+02   4.958009442690e+03
 2.992776057792e-02   2.191668704562e+02   5.202613650282e+03
 3.405572755418e-02   2.411450608881e+02   5.445539965189e+03
 3.818369453044e-02   2.641225799828e+02   5.686788387411e+03
 4.231166150671e-02   2.880925014547e+02   5.926358916948e+03
 4.643962848297e-02   3.130478990183e+02   6.164251553799e+03
 5.056759545924e-02   3.389818463878e+02   6.400466297966e+03
 5.469556243550e-02   3.658874172778e+02   6.635003149447e+03
 5.882352941176e-02   3.937576854026e+02   6.867862108243e+03
 6.295149638803e-02   4.225857244766e+02   7.099043174354e+03
 6.707946336429e-02   4.523646082143e+02   7.328546347780e+03
 7.120743034056e-02   4.830874103301e+02   7.556371628521e+03
 7.533539731682e-02   5.147472045383e+02   7.782519016577e+03
 7.946336429309e-02   5.473370645534e+02   8.006988511948e+03
 8.359133126935e-02   5.808500640897e+02   8.229780114633e+03
 8.771929824561e-02   6.152792768618e+02   8.450893824634e+03
 9.184726522188e-02   6.506177765839e+02   8.670329641949e+03
 9.597523219814e-02   6.868586369705e+02   8.888087566580e+03
 1.001031991744e-01   7.239949317360e+02   9.104167598525e+03
 1.042311661507e-01   7.620197345948e+02   9.318569737785e+03
 1.083591331269e-01   8.009261192613e+02   9.531293984360e+03
 1.124871001032e-01   8.407071594499e+02   9.742340338250e+03
 1.166150670795e-01   8.813559288751e+02   9.951708799454e+03
 1.207430340557e-01   9.228655012512e+02   1.015939936797e+04
 1.248710010320e-01   9.652289502926e+02   1.036541204381e+04
 1.289989680083e-01   1.008439349714e+03   1.056974682696e+04
 1.331269349845e-01   1.052489773229e+03   1.077240371742e+04
 1.372549019608e-01   1.097373294553e+03   1.097338271520e+04
 1.413828689370e-01   1.143082987400e+03   1.117268382030e+04
 1.455108359133e-01   1.189611925484e+03   1.137030703270e+04
 1.496388028896e-01   1.236953182520e+03   1.156625235243e+04
 1.537667698658e-01   1.285099832222e+03   1.176051977947e+04
 1.578947368421e-01   1.334044948305e+03   1.195310931382e+04
 1.620227038184e-01   1.383781604482e+03   1.214402095549e+04
 1.661506707946e-01   1.434302874469e+03   1.233325470447e+04
 1.702786377709e-01   1.485601831980e+03   1.252081056077e+04
 1.744066047472e-01   1.537671550729e+03   1.270668852438e+04
 1.785345717234e-01   1.590505104431e+03   1.289088859531e+04
 1.826625386997e-01   1.644095566800e+03   1.307341077356e+04
 1.867905056760e-01   1.698436011550e+03   1.325425505911e+04
 1.909184726522e-01   1.753519512396e+03   1.343342145199e+04
 1.950464396285e-01   1.809339143052e+03   1.361090995217e+04
 1.991744066047e-01   1.865887977233e+03   1.378672055968e+04
 2.033023735810e-01   1.923159088653e+03   1.396085327449e+04
 2.074303405573e-01   1.981145551026e+03   1.413330809663e+04
 2.115583075335e-01   2.039840377476e+03   1.430404099095e+04
 2.156862745098e-01   2.099236338756e+03   1.447300792235e+04
 2.198142414861e-01   2.159326145032e+03   1.464020889082e+04
 2.239422084623e-01   2.220102506465e+03   1.480564389636e+04
 2.280701754386e-01   2.281558133219e+03   1.496931293897e+04
 2.321981424149e-01   2.343685735458e+03   1.513121601865e+04
 2.363261093911e-01   2.406478023345e+03   1.529135313540e+04
 2.404540763674e-01   2.469927707043e+03   1.544972428923e+04
 2.445820433437e-01   2.534027496716e+03   1.560632948012e+04
 2.487100103199e-01   2.598770102527e+03   1.576116870809e+04
 2.528379772962e-01   2.664148234639e+03   1.591424197313e+04
 2.569659442724e-01   2.730154603216e+03   1.606554927524e+04
 2.610939112487e-01   2.796781918421e+03   1.621509061442e+04
 2.652218782250e-01   2.864022890417e+03   1.636286599067e+04
 2.693498452012e-01   2.931870229368e+03   1.650887540399e+04
 2.734778121775e-01   3.000316645438e+03   1.665311885439e+04
 2.776057791538e-01   3.069354848788e+03   1.679559634185e+04
