# g dg/dPsi [T^2 m^2 per unit normalised flux]
#
# Converted from D_tcv_conventional_shaped.npz, a 257 x 257
# freegs4e free-boundary solve.
# freegs4e tabulates against NORMALISED flux; this is against psi.
# psi_axis = 2.172471435e-02, psi_surface = 4.167939537e-03,
# the psi_n = 0.95 surface, chosen to avoid the X-point corner
# and the fractional power at the plasma edge.
# freegs4e's pprime/ffprime are ALREADY d/dpsi -- its docstring
# says d/dpsi_n and is wrong -- so the value column is unchanged
# and only the derivative column carries a chain-rule factor.
#
# Three columns: Psi, value, d(value)/dPsi.
# Psi = psi/psi_ax is MEQ's NORMALISED flux: ONE on the magnetic
# axis and ZERO on Gamma, which is the opposite sense to
# freegs4e's psi_n and to EQDSK's. The value column is therefore
# d/dPsi and not d/dpsi; meq::NormalisedMHDSource divides by
# psi_ax itself, so do not pre-divide the table.
#
 1.031991744066e-03   8.462666599892e-05   1.844362573827e-03
 5.159958720330e-03   9.267701943733e-05   2.055771400936e-03
 9.287925696594e-03   1.015968136546e-04   2.265606631166e-03
 1.341589267286e-02   1.113795528947e-04   2.473868264518e-03
 1.754385964912e-02   1.220187414017e-04   2.680556300992e-03
 2.167182662539e-02   1.335078834197e-04   2.885670740587e-03
 2.579979360165e-02   1.458404831927e-04   3.089211583304e-03
 2.992776057792e-02   1.590100449649e-04   3.291178829142e-03
 3.405572755418e-02   1.730100729801e-04   3.491572478103e-03
 3.818369453044e-02   1.878340714826e-04   3.690392530185e-03
 4.231166150671e-02   2.034755447162e-04   3.887638985388e-03
 4.643962848297e-02   2.199279969252e-04   4.083311843714e-03
 5.056759545924e-02   2.371849323535e-04   4.277411105161e-03
 5.469556243550e-02   2.552398552453e-04   4.469936769729e-03
 5.882352941176e-02   2.740862698444e-04   4.660888837420e-03
 6.295149638803e-02   2.937176803951e-04   4.850267308232e-03
 6.707946336429e-02   3.141275911413e-04   5.038072182165e-03
 7.120743034056e-02   3.353095063271e-04   5.224303459221e-03
 7.533539731682e-02   3.572569301966e-04   5.408961139398e-03
 7.946336429309e-02   3.799633669938e-04   5.592045222696e-03
 8.359133126935e-02   4.034223209628e-04   5.773555709117e-03
 8.771929824561e-02   4.276272963475e-04   5.953492598659e-03
 9.184726522188e-02   4.525717973922e-04   6.131855891322e-03
 9.597523219814e-02   4.782493283407e-04   6.308645587108e-03
 1.001031991744e-01   5.046533934373e-04   6.483861686015e-03
 1.042311661507e-01   5.317774969258e-04   6.657504188043e-03
